Export Status,Error Message,*Location Type,*Parent Path,*Location Name,*Effective Date,*Expiration Date,Full Name,Description,Address,Cost Center,Direct Work Percent,Indirect Work Percent,Transferable,Currency,Color,External Id
Success,,Job,CN/10100/Patient Services/Main Campus/10301 Heart And Kidney Unit,PCT,1/01/1900,1/01/3000,PCT,Patient Care Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10301-JC1681-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10301 Heart And Kidney Unit,UCA,1/01/1900,1/01/3000,UCA,Unit Communications Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10301-JC0013-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10301 Heart And Kidney Unit,CCT,1/01/1900,1/01/3000,CCT,Child Care Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10301-JC1679-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10307 Pediatric Intensive Care Unit,1/01/1900,1/01/3000,10307 Pediatric Intensive Care Unit,10307 Pediatric Intensive Care Unit,,10307,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,COORD,1/01/1900,1/01/3000,COORD,Clinical Program Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1540-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,MGR,1/01/1900,1/01/3000,MGR,Nurse Mgr,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1546-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,CI,1/01/1900,1/01/3000,CI,Clinical Instructor,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1616-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,SC,1/01/1900,1/01/3000,SC,Shift Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1544-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,PPS,1/01/1900,1/01/3000,PPS,Professional Practice Spec,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1604-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1576-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,CVVH-CRRT,1/01/1900,1/01/3000,CVVH-CRRT,PICU CVVH-CRRT,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-CVVH-CRRT-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-Orient-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,CHG,1/01/1900,1/01/3000,CHG,PICU CHG,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-CHG-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,PALSI,1/01/1900,1/01/3000,PALSI,PICU PALSI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-PALSI-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-EDU-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-SUPER-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,USA,1/01/1900,1/01/3000,USA,PICU USA,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-USA-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-Meeting-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,DIR OBS,1/01/1900,1/01/3000,DIR OBS,Unit Support Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1772-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,PCT,1/01/1900,1/01/3000,PCT,Patient Care Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1681-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,UCA,1/01/1900,1/01/3000,UCA,Unit Communications Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC0013-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,CC,1/01/1900,1/01/3000,CC,Care Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10307-JC1610-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10307 Pediatric Intensive Care Unit,ET,1/01/1900,1/01/3000,ET,ET,,,,,false,USD,,
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10302 Cardiac Intensive Care Unit,1/01/1900,1/01/3000,10302 Cardiac Intensive Care Unit,10302 Cardiac Intensive Care Unit,,10302,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,PPS,1/01/1900,1/01/3000,PPS,Professional Practice Spec,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1604-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,CI,1/01/1900,1/01/3000,CI,Clinical Instructor,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1616-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,SC,1/01/1900,1/01/3000,SC,Shift Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1544-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,MGR,1/01/1900,1/01/3000,MGR,Nurse Mgr,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1546-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,COORD,1/01/1900,1/01/3000,COORD,Virtual Care Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1593-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,ASSOC,1/01/1900,1/01/3000,ASSOC,Operations Associate,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC0255-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,RN,1/01/1900,1/01/3000,RN,Registered Nurse-Agency,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1576-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,CHG,1/01/1900,1/01/3000,CHG,CICU CHG,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-CHG-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,CVVH-CRRT,1/01/1900,1/01/3000,CVVH-CRRT,CICU CVVH-CRRT,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-CVVH-CRRT-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-Orient-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,PALSI,1/01/1900,1/01/3000,PALSI,CICU PALSI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-PALSI-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-EDU-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,USA,1/01/1900,1/01/3000,USA,CICU USA,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-USA-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-Meeting-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-SUPER-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,ET,1/01/1900,1/01/3000,ET,Equipment Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1890-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,DIR OBS,1/01/1900,1/01/3000,DIR OBS,Unit Support Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1772-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,PCT,1/01/1900,1/01/3000,PCT,Patient Care Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1681-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,UCA,1/01/1900,1/01/3000,UCA,Unit Communications Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC0013-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,CE,1/01/1900,1/01/3000,CE,Clinical Educator I DCN,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1536-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,CCT,1/01/1900,1/01/3000,CCT,Child Care Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-JC1679-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,VCC,1/01/1900,1/01/3000,VCC,Virtual Care Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10302-VCC-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10302 Cardiac Intensive Care Unit,LC,1/01/1900,1/01/3000,LC,LC,,,,,false,USD,,
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10298 Case Management,1/01/1900,1/01/3000,10298 Case Management,10298 Case Management,,10298,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,MGR,1/01/1900,1/01/3000,MGR,Case Manager II,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC1691-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,ASSOC,1/01/1900,1/01/3000,ASSOC,Clinical Resource Mgmt Assoc,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC1696-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,ASST,1/01/1900,1/01/3000,ASST,Staff Assistant,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC0189-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,ANLST,1/01/1900,1/01/3000,ANLST,Payor Reimbursement Analyst,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC1650-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,NL,1/01/1900,1/01/3000,NL,Nurse Lead,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC1518-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC2414-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10298 Case Management,SOP,1/01/1900,1/01/3000,SOP,Sponsored Operational Partner,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10298-JC2412-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10310 Food & Nutrition Services,1/01/1900,1/01/3000,10310 Food & Nutrition Services,10310 Food & Nutrition Services,,10310,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-EXTID
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,Retail,1/01/1900,1/01/3000,Food & Nutrition Retail,Food & Nutrition Retail,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Retail-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Retail,CASHIER,1/01/1900,1/01/3000,CASHIER,Food & Nutrition Services Retail Cashier,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Retail-Cashier-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Retail,FSA II,1/01/1900,1/01/3000,FSA II,Food & Nutrition Services Retail FSA II,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Retail-FSAII-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Retail,FSA I,1/01/1900,1/01/3000,FSA I,Food & Nutrition Services Retail FSA I,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Retail-FSAI-EXTID
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,Sanitation,1/01/1900,1/01/3000,Food & Nutrition Sanitation,Food & Nutrition Sanitation,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Sanitation-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Sanitation,SANIT ASSOC,1/01/1900,1/01/3000,SANIT ASSOC,Food & Nutrition Services Sanitation Sanit Assoc,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Sanitation-Sanit Assoc-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Sanitation,LEAD,1/01/1900,1/01/3000,LEAD,Food & Nutrition Services Sanitation Lead,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Sanitation-Lead-EXTID
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,Culinary,1/01/1900,1/01/3000,Food & Nutrition Culinary,Food & Nutrition Culinary,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Culinary-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Culinary,COOK,1/01/1900,1/01/3000,COOK,Food & Nutrition Services Culinary Cook,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Culinary-Cook-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Culinary,STRM ASSOC,1/01/1900,1/01/3000,STRM ASSOC,Food & Nutrition Services Culinary STRM ASSOC,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Culinary-STRM ASSOC-EXTID
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,Patient Services,1/01/1900,1/01/3000,Food & Nutrition Patient Services,Food & Nutrition Patient Services,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Patient Services-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Patient Services,LEAD,1/01/1900,1/01/3000,LEAD,Food & Nutrition Services Patient Services Lead,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Patient Services-Lead-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Patient Services,COORD,1/01/1900,1/01/3000,COORD,Food & Nutrition Services Patient Services Coord,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Patient Services-Coord-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Patient Services,HOSP ASSOC,1/01/1900,1/01/3000,HOSP ASSOC,Food & Nutrition Services Patient Services Hosp Assoc,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Patient Services-Hosp Assoc-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services/Patient Services,NUTR ASSOC,1/01/1900,1/01/3000,NUTR ASSOC,Food & Nutrition Services Patient Services Nutr Assoc,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Patient Services-Nutr Assoc-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,COORD,1/01/1900,1/01/3000,COORD,Catering Coordinator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1711-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,NUTR,1/01/1900,1/01/3000,NUTR,Nutritionist I,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC0405-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,CONTRACT,1/01/1900,1/01/3000,CONTRACT,Labor Service Contractor,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC2417-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,CONSULT,1/01/1900,1/01/3000,CONSULT,Independent Contractor Consultant,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC2414-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,ORIENT,1/01/1900,1/01/3000,ORIENT,Orient,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Orient-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,EDU,1/01/1900,1/01/3000,EDU,EDU,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-EDU-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,SUPER,1/01/1900,1/01/3000,SUPER,SUPER,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-SUPER-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,MEETING,1/01/1900,1/01/3000,MEETING,Meeting,,,,100,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-Meeting-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,HOSP ASSOC,1/01/1900,1/01/3000,HOSP ASSOC,Hospitality Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1761-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,CASHIER,1/01/1900,1/01/3000,CASHIER,Cashier Food Service SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1764-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,NUTR TECH,1/01/1900,1/01/3000,NUTR TECH,Nutrition Technician SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1770-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,FSA II,1/01/1900,1/01/3000,FSA II,Food Service Associate II SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1759-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,FSA I,1/01/1900,1/01/3000,FSA I,Food Service Associate I SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1757-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,COOK,1/01/1900,1/01/3000,COOK,Cook SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1768-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,STRM ASSOC,1/01/1900,1/01/3000,STRM ASSOC,Storeroom Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1774-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,LEAD,1/01/1900,1/01/3000,LEAD,Group Leader Dietary SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1776-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,SANIT ASSOC,1/01/1900,1/01/3000,SANIT ASSOC,Sanitation Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1753-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,NUTR ASSOC,1/01/1900,1/01/3000,NUTR ASSOC,Nutrition Associate SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1766-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10310 Food & Nutrition Services,ASSOC,1/01/1900,1/01/3000,ASSOC,Food Production Associate I SEI,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10310-JC1755-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10288 Nursing Systems Administration,1/01/1900,1/01/3000,10288 Nursing Systems Administration,10288 Nursing Systems Administration,,10288,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10288-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10288 Nursing Systems Administration,RN,1/01/1900,1/01/3000,RN,Informatics Nurse,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10288-JC1605-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10287 Family Services,1/01/1900,1/01/3000,10287 Family Services,10287 Family Services,,10287,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,COORD,1/01/1900,1/01/3000,COORD,Px Housing & Amenities Coord,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC0394-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,CHAPLAIN,1/01/1900,1/01/3000,CHAPLAIN,Staff Chaplain,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC1671-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,AA,1/01/1900,1/01/3000,AA,Sr Administrative Assistant,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC0006-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,ASSOC,1/01/1900,1/01/3000,ASSOC,Family Services Associate,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC1718-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,MGR,1/01/1900,1/01/3000,MGR,Mgr Family Services,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC1703-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,SW,1/01/1900,1/01/3000,SW,Social Worker,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC1700-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,LEAD,1/01/1900,1/01/3000,LEAD,Team Lead Social Work,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC1704-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,COLLAB,1/01/1900,1/01/3000,COLLAB,Research Collaborator,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC2419-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,TRAINEE,1/01/1900,1/01/3000,TRAINEE,Clinical Trainee,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC2420-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,SOP,1/01/1900,1/01/3000,SOP,Sponsored Operational Partner,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC2412-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,TEMP,1/01/1900,1/01/3000,TEMP,Temp Agency Staff,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC2416-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10287 Family Services,EXTERN,1/01/1900,1/01/3000,EXTERN,Student Extern,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10287-JC2426-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10313 Montgomery County Lab,1/01/1900,1/01/3000,10313 Montgomery County Lab,10313 Montgomery County Lab,,10313,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10313-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10313 Montgomery County Lab,COORD,1/01/1900,1/01/3000,COORD,Coord Chemistry Core Lab,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10313-JC2289-EXTID
Success,,COST CENTER,CN/10100/Patient Services/Main Campus,10318 Lab Administration,1/01/1900,1/01/3000,10318 Lab Administration,10318 Lab Administration,,10318,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-EXTID
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10318 Lab Administration,Customer SVC-QA,1/01/1900,1/01/3000,Lab Admin Customer SVC-QA,Lab Admin Customer SVC-QA,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-Customer SVC-QA-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10318 Lab Administration/Customer SVC-QA,REP,1/01/1900,1/01/3000,REP,REP,,,,,false,USD,,
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10318 Lab Administration,Send Outs,1/01/1900,1/01/3000,Lab Admin Send Outs,Lab Admin Send Outs,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-Send Outs-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10318 Lab Administration/Send Outs,REP,1/01/1900,1/01/3000,REP,REP,,,,,false,USD,,
Success,,SUBAREA,CN/10100/Patient Services/Main Campus/10318 Lab Administration,Phleb-Spec Processing,1/01/1900,1/01/3000,Lab Admin Phleb-Spec Processing,Lab Admin Phleb-Spec Processing,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-Phleb-Spec Processing-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10318 Lab Administration/Phleb-Spec Processing,REP,1/01/1900,1/01/3000,REP,REP,,,,,false,USD,,
Success,,Job,CN/10100/Patient Services/Main Campus/10318 Lab Administration,DIR,1/01/1900,1/01/3000,DIR,Exec Dir Lab Operations,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-JC1234-EXTID
Success,,Job,CN/10100/Patient Services/Main Campus/10318 Lab Administration,MGR,1/01/1900,1/01/3000,MGR,Mgr Lab Processing,,,,,false,USD,,CN-10100-Patient Services-LOC_001-CC_10318-JC2134-EXTID
